time	V(v2s)
Step Information: C1val=220p C3val=10p  (Step: 1/12)
4.040860088364140e-03	5.016324e+00
4.041860088364140e-03	5.016324e+00
4.042860088364140e-03	5.016324e+00
4.043860088364140e-03	5.016324e+00
4.044860088364141e-03	5.016324e+00
4.045860088364141e-03	5.016324e+00
4.046860088364141e-03	5.016324e+00
4.047860088364141e-03	5.016324e+00
4.048860088364141e-03	5.016324e+00
4.049860088364141e-03	5.016324e+00
4.050860088364141e-03	5.016324e+00
4.051860088364142e-03	5.016324e+00
4.053860088364142e-03	5.016324e+00
4.055860088364142e-03	5.016324e+00
4.058860088364142e-03	5.016324e+00
4.063860088364143e-03	5.016324e+00
4.078860088364145e-03	5.016324e+00
4.850860088364248e-03	5.016324e+00
4.999437353457068e-03	5.016324e+00
4.999691939628797e-03	5.016324e+00
4.999692939628798e-03	5.016324e+00
4.999694939628798e-03	5.016324e+00
4.999698939628800e-03	5.016325e+00
4.999706939628802e-03	5.016325e+00
4.999722939628808e-03	5.016325e+00
4.999754939628819e-03	5.016325e+00
4.999892879257768e-03	5.016325e+00
4.999932637773390e-03	5.016325e+00
4.999933637773390e-03	5.016325e+00
4.999935637773391e-03	5.016325e+00
4.999939637773392e-03	5.016325e+00
4.999947637773395e-03	5.016325e+00
4.999963637773401e-03	5.016325e+00
4.999968999999990e-03	5.016325e+00
4.999979724453167e-03	5.016325e+00
4.999982724453168e-03	5.016325e+00
4.999986724453170e-03	5.016325e+00
4.999992999999998e-03	5.016325e+00
4.999993999999998e-03	5.016325e+00
4.999999000000000e-03	5.016325e+00
5.000000000000000e-03	5.016325e+00
5.000001000000000e-03	5.016325e+00
5.000001100000000e-03	5.016317e+00
5.000001300000000e-03	5.016313e+00
5.000001600000000e-03	5.016311e+00
5.000002000000001e-03	5.016309e+00
5.000002040000001e-03	5.016315e+00
5.000002120000001e-03	5.016320e+00
5.000002280000001e-03	5.016320e+00
5.000002600000002e-03	5.016319e+00
5.000003240000004e-03	5.016318e+00
5.000004520000007e-03	5.016315e+00
5.000007080000013e-03	5.016307e+00
5.000012200000026e-03	5.016287e+00
5.000022440000052e-03	5.016240e+00
5.000037078592584e-03	5.016168e+00
5.000055515357319e-03	5.016080e+00
5.000082934535454e-03	5.015962e+00
5.000135932551935e-03	5.015770e+00
5.000241928584897e-03	5.015469e+00
5.000376042302614e-03	5.015190e+00
5.000556009758288e-03	5.014928e+00
5.000774058328002e-03	5.014713e+00
5.001073699196466e-03	5.014525e+00
5.001431869911358e-03	5.014395e+00
5.001885566016623e-03	5.014313e+00
5.002382706873582e-03	5.014277e+00
5.002979110947678e-03	5.014268e+00
5.003681132632424e-03	5.014272e+00
5.004681132632425e-03	5.014283e+00
5.005681132632425e-03	5.014292e+00
5.006681132632425e-03	5.014299e+00
5.007681132632425e-03	5.014305e+00
5.008681132632425e-03	5.014309e+00
5.009681132632425e-03	5.014313e+00
5.010681132632425e-03	5.014315e+00
5.011681132632425e-03	5.014317e+00
5.012681132632426e-03	5.014318e+00
5.013681132632426e-03	5.014319e+00
5.014681132632426e-03	5.014320e+00
5.015681132632426e-03	5.014321e+00
5.016681132632426e-03	5.014322e+00
5.017681132632426e-03	5.014322e+00
5.018681132632426e-03	5.014323e+00
5.019681132632427e-03	5.014323e+00
5.020681132632427e-03	5.014323e+00
5.021681132632427e-03	5.014323e+00
5.022681132632427e-03	5.014323e+00
5.023681132632427e-03	5.014323e+00
5.024681132632427e-03	5.014324e+00
5.025681132632427e-03	5.014324e+00
5.026681132632427e-03	5.014324e+00
5.027681132632428e-03	5.014324e+00
5.028681132632428e-03	5.014324e+00
5.029681132632428e-03	5.014324e+00
5.030681132632428e-03	5.014324e+00
5.031681132632428e-03	5.014324e+00
5.032681132632428e-03	5.014324e+00
5.033681132632428e-03	5.014324e+00
5.034681132632429e-03	5.014324e+00
5.035681132632429e-03	5.014324e+00
5.036681132632429e-03	5.014324e+00
5.037681132632429e-03	5.014324e+00
5.038681132632429e-03	5.014324e+00
5.039681132632429e-03	5.014324e+00
5.040681132632429e-03	5.014324e+00
5.041681132632429e-03	5.014324e+00
5.042681132632430e-03	5.014324e+00
5.043681132632430e-03	5.014324e+00
5.044681132632430e-03	5.014324e+00
5.045681132632430e-03	5.014324e+00
5.046681132632430e-03	5.014324e+00
5.047681132632430e-03	5.014324e+00
5.048681132632430e-03	5.014324e+00
5.049681132632431e-03	5.014324e+00
5.050681132632431e-03	5.014324e+00
5.051681132632431e-03	5.014324e+00
5.053681132632431e-03	5.014324e+00
5.055681132632431e-03	5.014324e+00
5.058681132632432e-03	5.014324e+00
5.063681132632432e-03	5.014324e+00
5.077681132632434e-03	5.014324e+00
5.821681132632533e-03	5.014324e+00
5.999000000000000e-03	5.014324e+00
5.999362265265113e-03	5.014324e+00
5.999363265265113e-03	5.014324e+00
5.999365265265113e-03	5.014324e+00
5.999369265265113e-03	5.014324e+00
5.999377265265113e-03	5.014324e+00
5.999393265265113e-03	5.014324e+00
5.999425265265113e-03	5.014324e+00
5.999617265265113e-03	5.014324e+00
5.999744000000000e-03	5.014324e+00
5.999746530530226e-03	5.014324e+00
5.999751591590677e-03	5.014324e+00
5.999761713711579e-03	5.014324e+00
5.999781957953382e-03	5.014324e+00
5.999822446436990e-03	5.014324e+00
5.999903423404205e-03	5.014324e+00
5.999904423404205e-03	5.014324e+00
5.999906423404205e-03	5.014324e+00
5.999910423404205e-03	5.014324e+00
5.999918423404205e-03	5.014324e+00
5.999934423404205e-03	5.014324e+00
5.999966423404205e-03	5.014324e+00
5.999967423404205e-03	5.014324e+00
5.999969423404205e-03	5.014324e+00
5.999973423404205e-03	5.014324e+00
5.999981423404205e-03	5.014324e+00
5.999984000000000e-03	5.014324e+00
5.999989153191590e-03	5.014324e+00
5.999990774467277e-03	5.014324e+00
5.999992936168192e-03	5.014324e+00
5.999995676598169e-03	5.014324e+00
5.999996676598169e-03	5.014324e+00
5.999998000000000e-03	5.014324e+00
5.999999000000001e-03	5.014324e+00
6.000000000000000e-03	5.014324e+00
6.000000100000000e-03	5.014331e+00
6.000000300000000e-03	5.014336e+00
6.000000600000000e-03	5.014338e+00
6.000001000000000e-03	5.014340e+00
6.000001040000000e-03	5.014333e+00
6.000001120000000e-03	5.014329e+00
6.000001280000000e-03	5.014329e+00
6.000001600000001e-03	5.014329e+00
6.000002240000001e-03	5.014330e+00
6.000003520000001e-03	5.014334e+00
6.000006080000002e-03	5.014341e+00
6.000011200000004e-03	5.014361e+00
6.000021440000007e-03	5.014410e+00
6.000037417200082e-03	5.014491e+00
6.000056555494952e-03	5.014587e+00
6.000087265721950e-03	5.014728e+00
6.000147435859978e-03	5.014960e+00
6.000267776136034e-03	5.015318e+00
6.000395063738950e-03	5.015586e+00
6.000566545166950e-03	5.015825e+00
6.000752234074105e-03	5.015994e+00
6.001019815937732e-03	5.016143e+00
6.001339130951538e-03	5.016245e+00
6.001796221988297e-03	5.016317e+00
6.002321520641147e-03	5.016349e+00
6.003018315268006e-03	5.016360e+00
6.003860088333638e-03	5.016359e+00
6.004860088333638e-03	5.016354e+00
6.005860088333638e-03	5.016348e+00
6.006860088333638e-03	5.016344e+00
6.007860088333638e-03	5.016340e+00
6.008860088333639e-03	5.016337e+00
6.009860088333639e-03	5.016335e+00
6.010860088333639e-03	5.016333e+00
6.011860088333639e-03	5.016331e+00
6.012860088333639e-03	5.016330e+00
6.013860088333639e-03	5.016329e+00
6.014860088333639e-03	5.016328e+00
6.015860088333639e-03	5.016327e+00
6.016860088333640e-03	5.016327e+00
6.017860088333640e-03	5.016326e+00
6.018860088333640e-03	5.016326e+00
6.019860088333640e-03	5.016325e+00
6.020860088333640e-03	5.016325e+00
6.021860088333640e-03	5.016325e+00
6.022860088333640e-03	5.016325e+00
6.023860088333641e-03	5.016325e+00
6.024860088333641e-03	5.016325e+00
6.025860088333641e-03	5.016325e+00
6.026860088333641e-03	5.016325e+00
6.027860088333641e-03	5.016325e+00
6.028860088333641e-03	5.016325e+00
6.029860088333641e-03	5.016325e+00
6.030860088333641e-03	5.016325e+00
6.031860088333642e-03	5.016325e+00
6.032860088333642e-03	5.016325e+00
6.033860088333642e-03	5.016325e+00
6.034860088333642e-03	5.016325e+00
6.035860088333642e-03	5.016324e+00
6.036860088333642e-03	5.016324e+00
6.037860088333642e-03	5.016324e+00
6.038860088333643e-03	5.016324e+00
6.039860088333643e-03	5.016324e+00
6.040860088333643e-03	5.016324e+00
6.041860088333643e-03	5.016324e+00
6.042860088333643e-03	5.016324e+00
6.043860088333643e-03	5.016324e+00
6.044860088333643e-03	5.016324e+00
6.045860088333643e-03	5.016324e+00
6.046860088333644e-03	5.016324e+00
6.047860088333644e-03	5.016324e+00
6.048860088333644e-03	5.016324e+00
6.049860088333644e-03	5.016324e+00
6.050860088333644e-03	5.016324e+00
6.051860088333644e-03	5.016324e+00
6.053860088333645e-03	5.016324e+00
6.055860088333645e-03	5.016324e+00
6.058860088333645e-03	5.016324e+00
6.063860088333646e-03	5.016324e+00
6.078860088333648e-03	5.016324e+00
6.786860088333742e-03	5.016324e+00
6.999437353335079e-03	5.016324e+00
6.999691939994765e-03	5.016324e+00
6.999692939994765e-03	5.016324e+00
6.999694939994766e-03	5.016324e+00
6.999698939994767e-03	5.016325e+00
6.999706939994770e-03	5.016325e+00
6.999722939994775e-03	5.016325e+00
6.999754939994786e-03	5.016325e+00
6.999892879989703e-03	5.016325e+00
6.999932639969196e-03	5.016325e+00
6.999933639969196e-03	5.016325e+00
6.999935639969197e-03	5.016325e+00
6.999939639969198e-03	5.016325e+00
6.999947639969201e-03	5.016325e+00
6.999963639969207e-03	5.016325e+00
6.999968999999990e-03	5.016325e+00
6.999979720061555e-03	5.016325e+00
6.999982720061556e-03	5.016325e+00
6.999986720061558e-03	5.016325e+00
6.999992999999998e-03	5.016325e+00
6.999993999999998e-03	5.016325e+00
6.999999000000000e-03	5.016325e+00
7.000000000000000e-03	5.016325e+00
7.000001000000000e-03	5.016325e+00
7.000001100000000e-03	5.016317e+00
7.000001300000000e-03	5.016313e+00
7.000001600000000e-03	5.016311e+00
7.000002000000001e-03	5.016309e+00
7.000002040000001e-03	5.016315e+00
7.000002120000001e-03	5.016320e+00
7.000002280000001e-03	5.016320e+00
7.000002600000002e-03	5.016319e+00
7.000003240000004e-03	5.016318e+00
7.000004520000007e-03	5.016315e+00
7.000007080000013e-03	5.016307e+00
7.000012200000026e-03	5.016287e+00
7.000022440000052e-03	5.016240e+00
7.000037078592575e-03	5.016168e+00
7.000055515357263e-03	5.016080e+00
7.000082934535477e-03	5.015962e+00
7.000135932551606e-03	5.015770e+00
7.000241928583862e-03	5.015469e+00
7.000376042303949e-03	5.015190e+00
7.000556009759248e-03	5.014928e+00
7.000774058329761e-03	5.014713e+00
7.001073699184262e-03	5.014525e+00
7.001431869924463e-03	5.014395e+00
7.001885566027760e-03	5.014313e+00
7.002382706857285e-03	5.014277e+00
7.002979110915553e-03	5.014268e+00
7.003681132668305e-03	5.014272e+00
7.004681132668306e-03	5.014283e+00
7.005681132668306e-03	5.014292e+00
7.006681132668306e-03	5.014299e+00
7.007681132668306e-03	5.014305e+00
7.008681132668306e-03	5.014309e+00
7.009681132668306e-03	5.014313e+00
7.010681132668306e-03	5.014315e+00
7.011681132668307e-03	5.014317e+00
7.012681132668307e-03	5.014318e+00
7.013681132668307e-03	5.014319e+00
7.014681132668307e-03	5.014320e+00
7.015681132668307e-03	5.014321e+00
7.016681132668307e-03	5.014322e+00
7.017681132668307e-03	5.014322e+00
7.018681132668307e-03	5.014323e+00
7.019681132668308e-03	5.014323e+00
7.020681132668308e-03	5.014323e+00
7.021681132668308e-03	5.014323e+00
7.022681132668308e-03	5.014323e+00
7.023681132668308e-03	5.014323e+00
7.024681132668308e-03	5.014324e+00
7.025681132668308e-03	5.014324e+00
7.026681132668309e-03	5.014324e+00
7.027681132668309e-03	5.014324e+00
7.028681132668309e-03	5.014324e+00
7.029681132668309e-03	5.014324e+00
7.030681132668309e-03	5.014324e+00
7.031681132668309e-03	5.014324e+00
7.032681132668309e-03	5.014324e+00
7.033681132668309e-03	5.014324e+00
7.034681132668310e-03	5.014324e+00
7.035681132668310e-03	5.014324e+00
7.036681132668310e-03	5.014324e+00
7.037681132668310e-03	5.014324e+00
7.038681132668310e-03	5.014324e+00
7.039681132668310e-03	5.014324e+00
7.040681132668310e-03	5.014324e+00
7.041681132668311e-03	5.014324e+00
7.042681132668311e-03	5.014324e+00
7.043681132668311e-03	5.014324e+00
7.044681132668311e-03	5.014324e+00
7.045681132668311e-03	5.014324e+00
7.046681132668311e-03	5.014324e+00
7.047681132668311e-03	5.014324e+00
7.048681132668311e-03	5.014324e+00
7.049681132668312e-03	5.014324e+00
7.050681132668312e-03	5.014324e+00
7.051681132668312e-03	5.014324e+00
7.053681132668312e-03	5.014324e+00
7.055681132668312e-03	5.014324e+00
7.058681132668313e-03	5.014324e+00
7.063681132668313e-03	5.014324e+00
7.077681132668315e-03	5.014324e+00
7.757681132668406e-03	5.014324e+00
7.999000000000001e-03	5.014324e+00
7.999362265336551e-03	5.014324e+00
7.999363265336550e-03	5.014324e+00
7.999365265336551e-03	5.014324e+00
7.999369265336551e-03	5.014324e+00
7.999377265336550e-03	5.014324e+00
7.999393265336550e-03	5.014324e+00
7.999425265336551e-03	5.014324e+00
7.999617265336550e-03	5.014324e+00
7.999744000000000e-03	5.014324e+00
7.999746530673101e-03	5.014324e+00
7.999751592019304e-03	5.014324e+00
7.999761714711711e-03	5.014324e+00
7.999781960096524e-03	5.014324e+00
7.999822450866150e-03	5.014324e+00
7.999903432405402e-03	5.014324e+00
7.999904432405402e-03	5.014324e+00
7.999906432405402e-03	5.014324e+00
7.999910432405402e-03	5.014324e+00
7.999918432405401e-03	5.014324e+00
7.999934432405402e-03	5.014324e+00
7.999966432405402e-03	5.014324e+00
7.999967432405402e-03	5.014324e+00
7.999969432405402e-03	5.014324e+00
7.999973432405402e-03	5.014324e+00
7.999981432405401e-03	5.014324e+00
7.999984000000000e-03	5.014324e+00
7.999989135189197e-03	5.014324e+00
7.999990918486421e-03	5.014324e+00
7.999993296216052e-03	5.014324e+00
7.999995244540738e-03	5.014324e+00
7.999996103350629e-03	5.014324e+00
7.999997820970411e-03	5.014324e+00
7.999998820970411e-03	5.014324e+00
7.999999000000001e-03	5.014324e+00
7.999999358059180e-03	5.014324e+00
8.000000000000000e-03	5.014324e+00
8.000000064194083e-03	5.014331e+00
8.000000192582247e-03	5.014335e+00
8.000000449358575e-03	5.014336e+00
8.000000486447344e-03	5.014337e+00
8.000000560624883e-03	5.014337e+00
8.000000708979962e-03	5.014338e+00
8.000001000000000e-03	5.014339e+00
8.000001029102003e-03	5.014333e+00
8.000001087306011e-03	5.014329e+00
8.000001203714026e-03	5.014328e+00
8.000001436530057e-03	5.014329e+00
8.000001902162117e-03	5.014330e+00
8.000002833426239e-03	5.014332e+00
8.000004695954481e-03	5.014337e+00
8.000008421010967e-03	5.014350e+00
8.000015871123938e-03	5.014383e+00
8.000030771349880e-03	5.014457e+00
8.000046938950376e-03	5.014540e+00
8.000072907343602e-03	5.014665e+00
8.000113151730876e-03	5.014836e+00
8.000193640505422e-03	5.015112e+00
8.000324629444033e-03	5.015449e+00
8.000465522244270e-03	5.015697e+00
8.000648126284267e-03	5.015908e+00
8.000859046465450e-03	5.016064e+00
8.001154836124158e-03	5.016194e+00
8.001523184139903e-03	5.016282e+00
8.002020962666579e-03	5.016335e+00
8.002605997643944e-03	5.016356e+00
8.003366662974657e-03	5.016361e+00
8.004364461275093e-03	5.016356e+00
8.005364461275092e-03	5.016351e+00
8.006364461275091e-03	5.016346e+00
8.007364461275090e-03	5.016342e+00
8.008364461275090e-03	5.016338e+00
8.009364461275089e-03	5.016335e+00
8.010364461275088e-03	5.016334e+00
8.011364461275088e-03	5.016332e+00
8.012364461275087e-03	5.016330e+00
8.013364461275086e-03	5.016329e+00
8.014364461275085e-03	5.016328e+00
8.015364461275085e-03	5.016327e+00
8.016364461275084e-03	5.016327e+00
8.017364461275083e-03	5.016326e+00
8.018364461275082e-03	5.016326e+00
8.019364461275082e-03	5.016325e+00
8.020364461275081e-03	5.016325e+00
8.021364461275080e-03	5.016325e+00
8.022364461275079e-03	5.016325e+00
8.023364461275079e-03	5.016325e+00
8.024364461275078e-03	5.016325e+00
8.025364461275077e-03	5.016325e+00
8.026364461275077e-03	5.016325e+00
8.027364461275076e-03	5.016325e+00
8.028364461275075e-03	5.016325e+00
8.029364461275074e-03	5.016325e+00
8.030364461275074e-03	5.016325e+00
8.031364461275073e-03	5.016325e+00
8.032364461275072e-03	5.016325e+00
8.033364461275071e-03	5.016325e+00
8.034364461275071e-03	5.016325e+00
8.035364461275070e-03	5.016325e+00
8.036364461275069e-03	5.016325e+00
8.037364461275068e-03	5.016325e+00
8.038364461275068e-03	5.016325e+00
8.039364461275067e-03	5.016325e+00
8.040364461275066e-03	5.016325e+00
8.041364461275066e-03	5.016325e+00
8.042364461275065e-03	5.016325e+00
8.043364461275064e-03	5.016325e+00
8.044364461275063e-03	5.016325e+00
8.045364461275063e-03	5.016325e+00
8.046364461275062e-03	5.016325e+00
8.047364461275061e-03	5.016325e+00
8.048364461275060e-03	5.016325e+00
8.049364461275060e-03	5.016325e+00
8.050364461275059e-03	5.016325e+00
8.051364461275058e-03	5.016325e+00
8.053364461275057e-03	5.016325e+00
8.055364461275055e-03	5.016325e+00
8.058364461275053e-03	5.016325e+00
8.063364461275049e-03	5.016325e+00
8.076364461275040e-03	5.016325e+00
8.717364461274569e-03	5.016325e+00
8.998364461274362e-03	5.016325e+00
8.999001000000001e-03	5.016325e+00
8.999002000000001e-03	5.016325e+00
8.999004000000000e-03	5.016325e+00
8.999007999999998e-03	5.016325e+00
8.999015999999993e-03	5.016325e+00
8.999031999999985e-03	5.016325e+00
8.999063999999968e-03	5.016325e+00
8.999255999999867e-03	5.016325e+00
8.999511999999732e-03	5.016325e+00
8.999512999999732e-03	5.016325e+00
8.999514999999731e-03	5.016325e+00
8.999518999999729e-03	5.016325e+00
8.999526999999724e-03	5.016325e+00
8.999542999999716e-03	5.016325e+00
8.999574999999699e-03	5.016325e+00
8.999638999999665e-03	5.016325e+00
8.999766999999598e-03	5.016325e+00
8.999767999999598e-03	5.016325e+00
8.999769999999596e-03	5.016325e+00
8.999773999999594e-03	5.016325e+00
8.999781999999590e-03	5.016325e+00
8.999797999999582e-03	5.016325e+00
8.999829999999565e-03	5.016325e+00
8.999893999999531e-03	5.016325e+00
8.999894999999531e-03	5.016325e+00
8.999896999999530e-03	5.016325e+00
8.999900999999528e-03	5.016325e+00
8.999908999999523e-03	5.016325e+00
8.999924999999515e-03	5.016325e+00
8.999956999999498e-03	5.016325e+00
8.999957999999498e-03	5.016325e+00
8.999959999999496e-03	5.016325e+00
8.999963999999494e-03	5.016325e+00
8.999971999999490e-03	5.016325e+00
8.999985000000009e-03	5.016325e+00
8.999988000000007e-03	5.016325e+00
8.999992000000005e-03	5.016325e+00
8.999997000000003e-03	5.016324e+00
8.999998000000002e-03	5.016324e+00
9.000000000000001e-03	5.016324e+00
9.000001000000001e-03	5.016324e+00
9.000001100000000e-03	5.016317e+00
9.000001299999999e-03	5.016313e+00
9.000001600000000e-03	5.016311e+00
9.000002000000000e-03	5.016309e+00
9.000002040000000e-03	5.016315e+00
9.000002120000000e-03	5.016319e+00
9.000002279999999e-03	5.016320e+00
9.000002599999999e-03	5.016319e+00
9.000003240000000e-03	5.016318e+00
9.000004520000000e-03	5.016315e+00
9.000007080000001e-03	5.016307e+00
9.000012200000003e-03	5.016287e+00
9.000022440000007e-03	5.016240e+00
9.000037078621412e-03	5.016168e+00
9.000055515357519e-03	5.016080e+00
9.000082934588314e-03	5.015962e+00
9.000135932492631e-03	5.015770e+00
9.000241928301265e-03	5.015469e+00
9.000376041940844e-03	5.015190e+00
9.000556009380311e-03	5.014928e+00
9.000774057800070e-03	5.014713e+00
9.001073698552213e-03	5.014525e+00
9.001431869017066e-03	5.014395e+00
9.001885565150481e-03	5.014313e+00
9.002382705701056e-03	5.014277e+00
9.002979109732634e-03	5.014268e+00
9.003681130708822e-03	5.014272e+00
9.004681130708821e-03	5.014283e+00
9.005681130708820e-03	5.014292e+00
9.006681130708820e-03	5.014299e+00
9.007681130708819e-03	5.014305e+00
9.008681130708818e-03	5.014309e+00
9.009681130708817e-03	5.014313e+00
9.010681130708817e-03	5.014315e+00
9.011681130708816e-03	5.014317e+00
9.012681130708815e-03	5.014318e+00
9.013681130708814e-03	5.014319e+00
9.014681130708814e-03	5.014320e+00
9.015681130708813e-03	5.014321e+00
9.016681130708812e-03	5.014322e+00
9.017681130708811e-03	5.014322e+00
9.018681130708811e-03	5.014323e+00
9.019681130708810e-03	5.014323e+00
9.020681130708809e-03	5.014323e+00
9.021681130708809e-03	5.014323e+00
9.022681130708808e-03	5.014323e+00
9.023681130708807e-03	5.014323e+00
9.024681130708806e-03	5.014324e+00
9.025681130708806e-03	5.014324e+00
9.026681130708805e-03	5.014324e+00
9.027681130708804e-03	5.014324e+00
9.028681130708803e-03	5.014324e+00
9.029681130708803e-03	5.014324e+00
9.030681130708802e-03	5.014324e+00
9.031681130708801e-03	5.014324e+00
9.032681130708800e-03	5.014324e+00
9.033681130708800e-03	5.014324e+00
9.034681130708799e-03	5.014324e+00
9.035681130708798e-03	5.014324e+00
9.036681130708797e-03	5.014324e+00
9.037681130708797e-03	5.014324e+00
9.038681130708796e-03	5.014324e+00
9.039681130708795e-03	5.014324e+00
9.040681130708795e-03	5.014324e+00
9.041681130708794e-03	5.014324e+00
9.042681130708793e-03	5.014324e+00
9.043681130708792e-03	5.014324e+00
9.044681130708792e-03	5.014324e+00
9.045681130708791e-03	5.014324e+00
9.046681130708790e-03	5.014324e+00
9.047681130708789e-03	5.014324e+00
9.048681130708789e-03	5.014324e+00
9.049681130708788e-03	5.014324e+00
9.050681130708787e-03	5.014324e+00
9.051681130708786e-03	5.014324e+00
9.053681130708785e-03	5.014324e+00
9.055681130708784e-03	5.014324e+00
9.058681130708781e-03	5.014324e+00
9.063681130708778e-03	5.014324e+00
9.077681130708767e-03	5.014324e+00
9.673681130708330e-03	5.014324e+00
9.999000000000001e-03	5.014324e+00
9.999362261416180e-03	5.014324e+00
9.999363261416179e-03	5.014324e+00
9.999365261416180e-03	5.014324e+00
9.999369261416180e-03	5.014324e+00
9.999377261416179e-03	5.014324e+00
9.999393261416179e-03	5.014324e+00
9.999425261416180e-03	5.014324e+00
9.999617261416179e-03	5.014324e+00
9.999744000000000e-03	5.014324e+00
9.999746522832359e-03	5.014324e+00
9.999751568497079e-03	5.014324e+00
9.999761659826517e-03	5.014324e+00
9.999781842485395e-03	5.014324e+00
9.999822207803150e-03	5.014324e+00
9.999902938438660e-03	5.014324e+00
9.999903938438659e-03	5.014324e+00
9.999905938438660e-03	5.014324e+00
9.999909938438660e-03	5.014324e+00
9.999917938438659e-03	5.014324e+00
9.999933938438659e-03	5.014324e+00
9.999965938438660e-03	5.014324e+00
9.999966938438659e-03	5.014324e+00
9.999968938438660e-03	5.014324e+00
9.999972938438659e-03	5.014324e+00
9.999980938438659e-03	5.014324e+00
9.999984000000000e-03	5.014324e+00
9.999990123122682e-03	5.014324e+00
9.999993123122683e-03	5.014324e+00
9.999996000000001e-03	5.014324e+00
9.999997000000000e-03	5.014324e+00
9.999998000000000e-03	5.014324e+00
9.999998999999999e-03	5.014324e+00
1.000000000000000e-02	5.014324e+00
Step Information: C1val=470p C3val=10p  (Step: 3/12)
0.000000000000000e+00	5.014324e+00
9.999999960041972e-12	5.014328e+00
1.999999992008394e-11	5.014331e+00
3.999999984016789e-11	5.014334e+00
7.999999968033578e-11	5.014335e+00
1.599999993606716e-10	5.014336e+00
3.199999987213431e-10	5.014337e+00
6.399999974426862e-10	5.014338e+00
1.000000000000000e-09	5.014340e+00
1.036000000255732e-09	5.014334e+00
1.108000000767194e-09	5.014329e+00
1.252000001790120e-09	5.014329e+00
1.540000003835971e-09	5.014330e+00
2.116000007927673e-09	5.014331e+00
3.268000016111078e-09	5.014334e+00
5.572000032477887e-09	5.014341e+00
1.018000006521150e-08	5.014360e+00
1.939600013067874e-08	5.014407e+00
3.483503602901619e-08	5.014494e+00
5.153651911884274e-08	5.014587e+00
7.761834744180204e-08	5.014719e+00
1.224485510611443e-07	5.014906e+00
2.121089582998289e-07	5.015188e+00
3.068115940822547e-07	5.015397e+00
4.346904021686787e-07	5.015587e+00
5.755520830409469e-07	5.015734e+00
7.857602706127308e-07	5.015890e+00
1.052837293708704e-06	5.016028e+00
1.477101810349138e-06	5.016169e+00
1.996231361396625e-06	5.016266e+00
2.665140730257921e-06	5.016324e+00
3.390963959503126e-06	5.016347e+00
4.309048131140147e-06	5.016354e+00
5.309048131140147e-06	5.016352e+00
6.309048131140147e-06	5.016347e+00
7.309048131140147e-06	5.016343e+00
8.309048131140147e-06	5.016339e+00
9.309048131140148e-06	5.016336e+00
1.030904813114015e-05	5.016334e+00
1.130904813114015e-05	5.016332e+00
1.230904813114015e-05	5.016331e+00
1.330904813114015e-05	5.016329e+00
1.430904813114015e-05	5.016328e+00
1.530904813114015e-05	5.016328e+00
1.630904813114015e-05	5.016327e+00
1.730904813114015e-05	5.016326e+00
1.830904813114015e-05	5.016326e+00
1.930904813114015e-05	5.016326e+00
2.030904813114015e-05	5.016325e+00
2.130904813114015e-05	5.016325e+00
2.230904813114016e-05	5.016325e+00
2.330904813114016e-05	5.016325e+00
2.430904813114016e-05	5.016325e+00
2.530904813114016e-05	5.016325e+00
2.630904813114016e-05	5.016325e+00
2.730904813114016e-05	5.016325e+00
2.830904813114016e-05	5.016325e+00
2.930904813114016e-05	5.016325e+00
3.030904813114016e-05	5.016325e+00
3.130904813114016e-05	5.016325e+00
3.230904813114016e-05	5.016325e+00
3.330904813114016e-05	5.016325e+00
3.430904813114015e-05	5.016325e+00
3.530904813114015e-05	5.016325e+00
3.630904813114015e-05	5.016325e+00
3.730904813114014e-05	5.016325e+00
3.830904813114014e-05	5.016325e+00
3.930904813114014e-05	5.016325e+00
4.030904813114014e-05	5.016325e+00
4.130904813114013e-05	5.016325e+00
4.230904813114013e-05	5.016324e+00
4.330904813114013e-05	5.016324e+00
4.430904813114012e-05	5.016324e+00
4.530904813114012e-05	5.016324e+00
4.630904813114012e-05	5.016324e+00
4.730904813114012e-05	5.016324e+00
4.830904813114011e-05	5.016324e+00
4.930904813114011e-05	5.016324e+00
5.030904813114011e-05	5.016324e+00
5.130904813114010e-05	5.016324e+00
5.230904813114010e-05	5.016324e+00
5.430904813114010e-05	5.016324e+00
5.730904813114009e-05	5.016324e+00
6.130904813114008e-05	5.016324e+00
6.930904813114006e-05	5.016324e+00
9.943090481311558e-04	5.016325e+00
9.983090481311555e-04	5.016325e+00
9.990010000000000e-04	5.016325e+00
9.990019999999999e-04	5.016325e+00
9.990039999999997e-04	5.016325e+00
9.990079999999994e-04	5.016325e+00
9.990159999999986e-04	5.016325e+00
9.990319999999971e-04	5.016325e+00
9.990639999999942e-04	5.016325e+00
9.992559999999764e-04	5.016325e+00
9.995119999999527e-04	5.016325e+00
9.995129999999526e-04	5.016325e+00
9.995149999999524e-04	5.016325e+00
9.995189999999520e-04	5.016325e+00
9.995269999999513e-04	5.016325e+00
9.995429999999498e-04	5.016325e+00
9.995749999999468e-04	5.016325e+00
9.996389999999409e-04	5.016325e+00
9.997669999999290e-04	5.016325e+00
9.997679999999289e-04	5.016325e+00
9.997699999999287e-04	5.016325e+00
9.997739999999284e-04	5.016325e+00
9.997819999999276e-04	5.016325e+00
9.997979999999262e-04	5.016325e+00
9.998299999999232e-04	5.016325e+00
9.998939999999173e-04	5.016325e+00
